transaction_number,invoice,name,date,debit_credit,account,amount
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,C,108,19875.79
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,D,626,8192.81
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,D,44566,1638.56
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,C,401AMS,9831.37
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,D,411TCL,3768.85
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,C,702,3140.71
000048,INV2025-00048,Sales invoice to Kitecraft Ltd,01/06/2025,C,44571,628.14
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,D,276,7690.76
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,D,3351,10992.74
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,C,164,18683.50
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,D,411ERM,6215.98
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,C,706,5179.98
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,C,44571,1036.00
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,D,6618,588.72
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,C,512,588.72
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,D,512,1612.84
000049,INV2025-00049,Sales invoice to Iconic Apparel,21/12/2025,C,7718,1612.84
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,D,21155,5626.44
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,D,395,7250.85
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,C,164,12877.29
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,D,626,4462.12
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,D,44566,892.42
000050,INV2025-00050,Service expense from Evergreen Paper,27/06/2025,C,401AMS,5354.54
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,2318,6305.78
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,3311,3483.09
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,C,108,9788.87
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,6061,6118.95
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,44566,1223.79
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,C,401GRN,7342.74
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,5124,700.91
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,C,765,700.91
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,D,512,8663.40
000051,INV2025-00051,Goods purchase from Dockside Hardware,28/09/2025,C,777,8663.40
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,D,21514,6001.81
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,D,395,3213.02
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,C,167,9214.83
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,D,411MUN,23114.33
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,C,706,19261.94
000052,INV2025-00052,Sales invoice to Yonder Commerce,24/02/2025,C,44571,3852.39
000053,,Bank interest from Banque Meridian,25/10/2025,D,21351,10274.76
000053,,Bank interest from Banque Meridian,25/10/2025,D,3452,7659.25
000053,,Bank interest from Banque Meridian,25/10/2025,C,168,17934.01
000053,,Bank interest from Banque Meridian,25/10/2025,D,5124,223.99
000053,,Bank interest from Banque Meridian,25/10/2025,C,7621,223.99
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,D,27685,14036.14
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,D,3412,5700.32
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,C,101,19736.46
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,D,602,4491.87
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,D,44562,898.37
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,C,401ABC,5390.24
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,D,6618,368.59
000054,INV2025-00054,Goods purchase from Inspire Studio,06/04/2025,C,512,368.59
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,D,2157,4558.39
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,D,3211,5996.61
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,C,161,10555.00
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,D,6152,1388.57
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,D,44566,277.71
000055,INV2025-00055,Service expense from Iris Retail,16/11/2025,C,401QRS,1666.28
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,D,271,17506.05
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,D,351,822.99
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,C,108,18329.04
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,D,6226,1709.84
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,D,44566,341.97
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,C,401GRN,2051.81
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,D,411SNB,5889.28
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,C,703,4907.73
000056,INV2025-00056,Sales invoice to Elderberry Co,19/09/2025,C,44571,981.55
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,D,21384,9782.36
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,D,391,7558.51
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,C,164,17340.87
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,D,411HDD,20595.47
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,C,701,17162.89
000057,INV2025-00057,Sales invoice to Summit Clients,16/03/2025,C,44571,3432.58
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,D,2011,8796.85
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,D,3512,7437.08
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,C,164,16233.93
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,D,411VZN,2627.94
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,C,707,2189.95
000058,INV2025-00058,Sales invoice to Kitecraft Ltd,12/05/2025,C,44571,437.99
000059,,Bank fees charged by Banque Meridian,20/11/2025,D,2681,15916.67
000059,,Bank fees charged by Banque Meridian,20/11/2025,D,3212,3012.74
000059,,Bank fees charged by Banque Meridian,20/11/2025,C,108,18929.41
000059,,Bank fees charged by Banque Meridian,20/11/2025,D,66181,308.33
000059,,Bank fees charged by Banque Meridian,20/11/2025,C,531,308.33
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,2974,15909.41
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,3312,9691.71
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,C,108,25601.12
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,6226,5003.58
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,44562,1000.72
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,C,401WAV,6004.30
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,411VGT,13438.91
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,C,702,11199.09
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,C,44571,2239.82
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,D,671,3916.04
000060,INV2025-00060,Sales invoice to Oasis Commerce,11/03/2025,C,531,3916.04
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,212,4038.58
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,341,6707.81
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,168,10746.39
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,626,296.24
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,44562,59.25
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,401XEN,355.49
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,411YCP,11754.22
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,706,9795.18
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,44571,1959.04
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,6617,224.36
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,531,224.36
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,D,531,5791.69
000061,INV2025-00061,Sales invoice to Juniper Shop,07/11/2025,C,7751,5791.69
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,D,21514,4342.09
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,D,345,6265.73
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,C,108,10607.82
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,D,626,7170.89
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,D,44562,1434.18
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,C,401ZEN,8605.07
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,D,411XPL,3811.33
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,C,703,3176.11
000062,INV2025-00062,Sales invoice to Nimbus Clients,09/07/2025,C,44571,635.22
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,21355,10617.69
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,3921,3947.84
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,167,14565.53
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,607,3906.68
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,44562,781.34
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,401ORB,4688.02
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,401ORB,1642.67
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,512,1642.67
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,411BYX,23520.42
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,707,19600.35
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,44571,3920.07
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,D,531,1148.18
000063,INV2025-00063,Sales invoice to Quartz Customers,07/03/2025,C,77,1148.18
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,D,213188,4655.17
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,D,3265,806.95
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,C,164,5462.12
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,D,607,8957.61
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,D,44562,1791.52
000064,INV2025-00064,Goods purchase from Mosaic Interiors,09/12/2025,C,401ZEP,10749.13
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,D,2185,16539.52
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,D,371,2422.11
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,C,164,18961.63
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,D,6061,4782.58
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,D,44562,956.52
000065,INV2025-00065,Goods purchase from Titan Security,01/07/2025,C,401ALT,5739.10
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,D,2932,9748.61
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,D,35,9554.01
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,C,108,19302.62
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,D,6152,2185.37
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,D,44566,437.07
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,C,401ACM,2622.44
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,D,5124,728.79
000066,INV2025-00066,Service expense from Cloud Nine IT,29/11/2025,C,7711,728.79
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,D,23,11507.07
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,D,36,7227.93
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,C,1061,18735.00
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,D,411JUO,22176.56
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,C,707,18480.47
000067,INV2025-00067,Sales invoice to Everest Distribution,17/04/2025,C,44571,3696.09
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,D,273,1405.44
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,D,391,11454.45
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,C,161,12859.89
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,D,607,2572.97
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,D,44562,514.59
000068,INV2025-00068,Goods purchase from Cloud Nine IT,22/10/2025,C,401GEO,3087.56
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,D,2661,17354.58
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,D,355,4616.73
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,C,101,21971.31
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,D,607,945.01
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,D,44566,189.00
000069,INV2025-00069,Goods purchase from Epsilon Tech,28/10/2025,C,401DIG,1134.01
000070,,Exceptional income received,01/06/2025,D,21315,10851.59
000070,,Exceptional income received,01/06/2025,D,393,3325.96
000070,,Exceptional income received,01/06/2025,C,167,14177.55
000070,,Exceptional income received,01/06/2025,D,5124,4477.35
000070,,Exceptional income received,01/06/2025,C,7751,4477.35
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,D,2313,6331.47
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,D,3411,1772.85
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,C,101,8104.32
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,D,6152,6317.92
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,D,44562,1263.58
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,C,401FST,7581.50
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,D,411DOE,6658.61
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,C,702,5548.84
000071,INV2025-00071,Sales invoice to Driftwood Co,29/01/2025,C,44571,1109.77
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,D,2807,15733.56
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,D,311,3710.57
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,C,164,19444.13
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,D,601,2642.31
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,D,44562,528.46
000072,INV2025-00072,Goods purchase from Global Logistics,01/04/2025,C,401OPT,3170.77
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,D,2154,9639.35
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,D,3267,542.05
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,C,165,10181.40
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,D,602,911.60
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,D,44562,182.32
000073,INV2025-00073,Goods purchase from Epsilon Tech,17/12/2025,C,401NEX,1093.92
000074,,Bank fees charged by Banque Meridian,28/03/2025,D,2768,17343.96
000074,,Bank fees charged by Banque Meridian,28/03/2025,D,322,8161.45
000074,,Bank fees charged by Banque Meridian,28/03/2025,C,161,25505.41
000074,,Bank fees charged by Banque Meridian,28/03/2025,D,66181,339.48
000074,,Bank fees charged by Banque Meridian,28/03/2025,C,531,339.48
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,D,2718,2671.25
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,D,38,2554.76
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,C,161,5226.01
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,D,626,3875.59
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,D,44566,775.12
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,C,401TAL,4650.71
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,D,411GFZ,20645.76
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,C,701,17204.80
000075,INV2025-00075,Sales invoice to Fable Industries,12/10/2025,C,44571,3440.96
000076,,Exceptional income received,07/03/2025,D,2973,1667.16
000076,,Exceptional income received,07/03/2025,D,3351,8455.88
000076,,Exceptional income received,07/03/2025,C,108,10123.04
000076,,Exceptional income received,07/03/2025,D,512,2752.39
000076,,Exceptional income received,07/03/2025,C,772,2752.39
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,276,9922.83
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,3311,11610.99
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,C,108,21533.82
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,602,8067.81
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,44562,1613.56
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,C,401ELT,9681.37
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,411NTJ,19957.14
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,C,707,16630.95
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,C,44571,3326.19
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,D,66181,543.72
000077,INV2025-00077,Sales invoice to Jade Retail,18/08/2025,C,5124,543.72
000078,INV2025-00078,Sales invoice to Driftwood Co,18/04/2025,D,2967,15828.80
000078,INV2025-00078,Sales invoice to Driftwood Co,18/04/2025,D,3931,2862.54
000078,INV2025-00078,Sales invoice to Driftwood Co,18/04/2025,C,168,18691.34
