transaction_number,invoice,name,date,debit_credit,account,amount
74,SI2025-0074-PN,Purchase Utilities - Urban Nova SA - Marseille - ref PO0074-IK,25/12/2025,D,601,2194.91
74,SI2025-0074-PN,Purchase Utilities - Urban Nova SA - Marseille - ref PO0074-IK,25/12/2025,D,44566,219.49
74,SI2025-0074-PN,Purchase Utilities - Urban Nova SA - Marseille - ref PO0074-IK,25/12/2025,C,401ZON,2414.4
75,SI2025-0075-JV,Purchase Office Supplies - Crest Orion SA - Reims - ref PO0075-JK,15/04/2025,D,601,1128.24
75,SI2025-0075-JV,Purchase Office Supplies - Crest Orion SA - Reims - ref PO0075-JK,15/04/2025,D,44566,62.05
75,SI2025-0075-JV,Purchase Office Supplies - Crest Orion SA - Reims - ref PO0075-JK,15/04/2025,C,401AGL,1190.29
76,PAY-SUP-2025-0076-IK,Payment to supplier Summit Crest SARL - Bank transfer - ref PAY0076-TS,18/12/2025,D,401VAL,1360.01
76,PAY-SUP-2025-0076-IK,Payment to supplier Summit Crest SARL - Bank transfer - ref PAY0076-TS,18/12/2025,C,512,1360.01
77,SI2025-0077-NH,Purchase Consulting - Vista Delta SARL - Angers - ref PO0077-PQ,19/06/2025,D,601,2260.43
77,SI2025-0077-NH,Purchase Consulting - Vista Delta SARL - Angers - ref PO0077-PQ,19/06/2025,D,44566,226.04
77,SI2025-0077-NH,Purchase Consulting - Vista Delta SARL - Angers - ref PO0077-PQ,19/06/2025,C,401HBR,2486.47
78,PAYROLL-2025-0078-VW,Payroll 2025-07 - salaries and charges - ref PR0078-PZ,30/07/2025,D,641,1540.12
78,PAYROLL-2025-0078-VW,Payroll 2025-07 - salaries and charges - ref PR0078-PZ,30/07/2025,D,645,539.04
78,PAYROLL-2025-0078-VW,Payroll 2025-07 - salaries and charges - ref PR0078-PZ,30/07/2025,C,421,1232.1
78,PAYROLL-2025-0078-VW,Payroll 2025-07 - salaries and charges - ref PR0078-PZ,30/07/2025,C,431,847.06
79,SI2025-0079-LV,Purchase Printing - Nova Pulse SAS - Reims - ref PO0079-WE,05/03/2025,D,635,1064.04
79,SI2025-0079-LV,Purchase Printing - Nova Pulse SAS - Reims - ref PO0079-WE,05/03/2025,D,44566,106.4
79,SI2025-0079-LV,Purchase Printing - Nova Pulse SAS - Reims - ref PO0079-WE,05/03/2025,C,401SUP,1170.44
80,RCPT-2025-0080-TM,Customer receipt RiverKite SA - Wire - ref RC0080-IP,06/12/2025,D,512,2242.13
80,RCPT-2025-0080-TM,Customer receipt RiverKite SA - Wire - ref RC0080-IP,06/12/2025,C,411GTS,2242.13
81,SI2025-0081-AA,Purchase Office Supplies - Orion Metro SARL - Nice - ref PO0081-DR,14/05/2025,D,601,1724.01
81,SI2025-0081-AA,Purchase Office Supplies - Orion Metro SARL - Nice - ref PO0081-DR,14/05/2025,D,44566,172.4
81,SI2025-0081-AA,Purchase Office Supplies - Orion Metro SARL - Nice - ref PO0081-DR,14/05/2025,C,401VEC,1896.41
82,RCPT-2025-0082-VH,Customer receipt SouthStone SAS - Card - ref RC0082-PK,11/09/2025,D,512,3746.8
82,RCPT-2025-0082-VH,Customer receipt SouthStone SAS - Card - ref RC0082-PK,11/09/2025,C,411INK,3746.8
83,PAY-SUP-2025-0083-VS,Payment to supplier Zenith Orion SAS - Card - ref PAY0083-HJ,02/09/2025,D,401AMS,287.75
83,PAY-SUP-2025-0083-VS,Payment to supplier Zenith Orion SAS - Card - ref PAY0083-HJ,02/09/2025,C,512,287.75
84,SI2025-0084-AO,Purchase Software - Core Alto SA - Marseille - ref PO0084-PC,04/02/2025,D,623,265.84
84,SI2025-0084-AO,Purchase Software - Core Alto SA - Marseille - ref PO0084-PC,04/02/2025,D,44566,53.17
84,SI2025-0084-AO,Purchase Software - Core Alto SA - Marseille - ref PO0084-PC,04/02/2025,C,401AST,319.01
85,RCPT-2025-0085-JJ,Customer receipt SmartEast SARL - Card - ref RC0085-KV,16/03/2025,D,512,1411.33
85,RCPT-2025-0085-JJ,Customer receipt SmartEast SARL - Card - ref RC0085-KV,16/03/2025,C,411YOX,1411.33
86,CI2025-0086-UF,Sale SEO campaign - SolidKite SA - Lyon - ref SO0086-BU,29/09/2025,D,411GLP,694.58
86,CI2025-0086-UF,Sale SEO campaign - SolidKite SA - Lyon - ref SO0086-BU,29/09/2025,C,707,658.37
86,CI2025-0086-UF,Sale SEO campaign - SolidKite SA - Lyon - ref SO0086-BU,29/09/2025,C,44571,36.21
87,SI2025-0087-CW,Purchase Logistics - Vista Zenith EURL - Montpellier - ref PO0087-TJ,21/08/2025,D,602,2013.77
87,SI2025-0087-CW,Purchase Logistics - Vista Zenith EURL - Montpellier - ref PO0087-TJ,21/08/2025,D,44566,402.75
87,SI2025-0087-CW,Purchase Logistics - Vista Zenith EURL - Montpellier - ref PO0087-TJ,21/08/2025,C,401LUM,2416.52
88,PAY-SUP-2025-0088-OV,Payment to supplier Prime Metro EURL - Card - ref PAY0088-PS,21/03/2025,D,401TEC,2795.39
88,PAY-SUP-2025-0088-OV,Payment to supplier Prime Metro EURL - Card - ref PAY0088-PS,21/03/2025,C,512,2795.39
89,PAY-SUP-2025-0089-OP,Payment to supplier Summit Zenith SAS - Card - ref PAY0089-RZ,16/09/2025,D,401ALT,107.97
89,PAY-SUP-2025-0089-OP,Payment to supplier Summit Zenith SAS - Card - ref PAY0089-RZ,16/09/2025,C,512,107.97
90,SI2025-0090-UD,Purchase IT Services - Summit Summit SARL - Angers - ref PO0090-YB,29/06/2025,D,635,1105.59
90,SI2025-0090-UD,Purchase IT Services - Summit Summit SARL - Angers - ref PO0090-YB,29/06/2025,D,44566,221.12
90,SI2025-0090-UD,Purchase IT Services - Summit Summit SARL - Angers - ref PO0090-YB,29/06/2025,C,401MOB,1326.71
91,SI2025-0091-YV,Purchase Logistics - Prime Prime SAS - Grenoble - ref PO0091-XS,06/01/2025,D,635,2273.61
91,SI2025-0091-YV,Purchase Logistics - Prime Prime SAS - Grenoble - ref PO0091-XS,06/01/2025,D,44566,227.36
91,SI2025-0091-YV,Purchase Logistics - Prime Prime SAS - Grenoble - ref PO0091-XS,06/01/2025,C,401RAP,2500.97
92,CI2025-0092-SM,Sale ERP setup - FreshGreen SA - Lille - ref SO0092-FX,22/11/2025,D,411YCP,801.6
92,CI2025-0092-SM,Sale ERP setup - FreshGreen SA - Lille - ref SO0092-FX,22/11/2025,C,702,728.73
92,CI2025-0092-SM,Sale ERP setup - FreshGreen SA - Lille - ref SO0092-FX,22/11/2025,C,44571,72.87
93,SI2025-0093-AK,Purchase Catering - Metro Nexus EURL - Bordeaux - ref PO0093-GS,29/01/2025,D,628,2424.87
93,SI2025-0093-AK,Purchase Catering - Metro Nexus EURL - Bordeaux - ref PO0093-GS,29/01/2025,D,44566,484.97
93,SI2025-0093-AK,Purchase Catering - Metro Nexus EURL - Bordeaux - ref PO0093-GS,29/01/2025,C,401EXA,2909.84
94,RCPT-2025-0094-KY,Customer receipt StoneSilver SA - Wire - ref RC0094-QV,11/09/2025,D,512,1444.0
94,RCPT-2025-0094-KY,Customer receipt StoneSilver SA - Wire - ref RC0094-QV,11/09/2025,C,411SDD,1444.0
95,PAYROLL-2025-0095-LC,Payroll 2025-09 - salaries and charges - ref PR0095-CV,19/09/2025,D,641,5130.32
95,PAYROLL-2025-0095-LC,Payroll 2025-09 - salaries and charges - ref PR0095-CV,19/09/2025,D,645,1795.61
95,PAYROLL-2025-0095-LC,Payroll 2025-09 - salaries and charges - ref PR0095-CV,19/09/2025,C,421,4001.65
95,PAYROLL-2025-0095-LC,Payroll 2025-09 - salaries and charges - ref PR0095-CV,19/09/2025,C,431,2924.28
96,CI2025-0096-DM,Sale Cloud migration - SolidSouth SA - Lyon - ref SO0096-GK,16/04/2025,D,411ROE,3898.93
96,CI2025-0096-DM,Sale Cloud migration - SolidSouth SA - Lyon - ref SO0096-GK,16/04/2025,C,701,3695.67
96,CI2025-0096-DM,Sale Cloud migration - SolidSouth SA - Lyon - ref SO0096-GK,16/04/2025,C,44571,203.26
97,CI2025-0097-TO,Sale ERP setup - RapidGreen SAS - Angers - ref SO0097-KJ (multi-line),08/02/2025,D,411WIM,1749.36
97,CI2025-0097-TO,Sale ERP setup - RapidGreen SAS - Angers - ref SO0097-KJ (multi-line),08/02/2025,C,701,956.51
97,CI2025-0097-TO,Sale ERP setup - RapidGreen SAS - Angers - ref SO0097-KJ (multi-line),08/02/2025,C,704,501.29
97,CI2025-0097-TO,Sale ERP setup - RapidGreen SAS - Angers - ref SO0097-KJ (multi-line),08/02/2025,C,44571,291.56
98,SI2025-0098-YO,Purchase Consulting - Prime Delta SA - Lyon - ref PO0098-HB,24/10/2025,D,626,333.76
98,SI2025-0098-YO,Purchase Consulting - Prime Delta SA - Lyon - ref PO0098-HB,24/10/2025,D,44566,18.36
98,SI2025-0098-YO,Purchase Consulting - Prime Delta SA - Lyon - ref PO0098-HB,24/10/2025,C,401ZON,352.12
99,SI2025-0099-ZH,Purchase Cleaning - Metro Bright SARL - Nantes - ref PO0099-RF (split),22/05/2025,D,621,1335.17
99,SI2025-0099-ZH,Purchase Cleaning - Metro Bright SARL - Nantes - ref PO0099-RF (split),22/05/2025,D,622,1095.16
99,SI2025-0099-ZH,Purchase Cleaning - Metro Bright SARL - Nantes - ref PO0099-RF (split),22/05/2025,D,44566,486.07
99,SI2025-0099-ZH,Purchase Cleaning - Metro Bright SARL - Nantes - ref PO0099-RF (split),22/05/2025,C,401PRO,2916.4
100,SI2025-0100-VU,Purchase Travel - Nexus Aero SAS - Nantes - ref PO0100-DD,20/02/2025,D,623,389.97
100,SI2025-0100-VU,Purchase Travel - Nexus Aero SAS - Nantes - ref PO0100-DD,20/02/2025,D,44566,39.0
100,SI2025-0100-VU,Purchase Travel - Nexus Aero SAS - Nantes - ref PO0100-DD,20/02/2025,C,401SYS,428.97
101,SI2025-0101-UB,Purchase Office Supplies - Prime Nova SA - Nice - ref PO0101-ZF (split),15/07/2025,D,611,177.76
101,SI2025-0101-UB,Purchase Office Supplies - Prime Nova SA - Nice - ref PO0101-ZF (split),15/07/2025,D,635,278.51
101,SI2025-0101-UB,Purchase Office Supplies - Prime Nova SA - Nice - ref PO0101-ZF (split),15/07/2025,D,44566,25.09
101,SI2025-0101-UB,Purchase Office Supplies - Prime Nova SA - Nice - ref PO0101-ZF (split),15/07/2025,C,401DSC,481.36
102,RCPT-2025-0102-UL,Customer receipt GoldenSouth Association - Card - ref RC0102-JE,19/07/2025,D,512,2521.78
102,RCPT-2025-0102-UL,Customer receipt GoldenSouth Association - Card - ref RC0102-JE,19/07/2025,C,411KDN,2521.78
103,SI2025-0103-UM,Purchase Cleaning - Prime Core SAS - Reims - ref PO0103-IK,21/04/2025,D,611,1364.67
103,SI2025-0103-UM,Purchase Cleaning - Prime Core SAS - Reims - ref PO0103-IK,21/04/2025,D,44566,75.06
103,SI2025-0103-UM,Purchase Cleaning - Prime Core SAS - Reims - ref PO0103-IK,21/04/2025,C,401SUP,1439.73
104,SI2025-0104-VF,Purchase Catering - Zenith Vista SARL - Montpellier - ref PO0104-XT,31/12/2025,D,601,1735.33
104,SI2025-0104-VF,Purchase Catering - Zenith Vista SARL - Montpellier - ref PO0104-XT,31/12/2025,D,44566,95.44
104,SI2025-0104-VF,Purchase Catering - Zenith Vista SARL - Montpellier - ref PO0104-XT,31/12/2025,C,401ZEN,1830.77
105,RCPT-2025-0105-WP,Customer receipt SolidSilver Association - Card - ref RC0105-PR,29/12/2025,D,512,3853.67
105,RCPT-2025-0105-WP,Customer receipt SolidSilver Association - Card - ref RC0105-PR,29/12/2025,C,411WVA,3853.67
106,RCPT-2025-0106-TN,Customer receipt StoneWest SAS - Card - ref RC0106-OJ,23/02/2025,D,512,4265.16
106,RCPT-2025-0106-TN,Customer receipt StoneWest SAS - Card - ref RC0106-OJ,23/02/2025,C,411IYR,4265.16
107,SI2025-0107-JJ,Purchase Consulting - Crest Aero SARL - Toulouse - ref PO0107-AP (split),12/05/2025,D,611,655.11
107,SI2025-0107-JJ,Purchase Consulting - Crest Aero SARL - Toulouse - ref PO0107-AP (split),12/05/2025,D,616,573.03
107,SI2025-0107-JJ,Purchase Consulting - Crest Aero SARL - Toulouse - ref PO0107-AP (split),12/05/2025,D,44566,67.55
107,SI2025-0107-JJ,Purchase Consulting - Crest Aero SARL - Toulouse - ref PO0107-AP (split),12/05/2025,C,401PRO,1295.69
108,RCPT-2025-0108-NL,Customer receipt GoldenRapid SARL - SEPA - ref RC0108-WI,21/06/2025,D,512,1283.88
108,RCPT-2025-0108-NL,Customer receipt GoldenRapid SARL - SEPA - ref RC0108-WI,21/06/2025,C,411YPW,1283.88
109,CI2025-0109-IM,Sale ERP setup - StoneSilver SAS - Bordeaux - ref SO0109-MI,03/06/2025,D,411IQH,2519.54
109,CI2025-0109-IM,Sale ERP setup - StoneSilver SAS - Bordeaux - ref SO0109-MI,03/06/2025,C,707,2290.49
109,CI2025-0109-IM,Sale ERP setup - StoneSilver SAS - Bordeaux - ref SO0109-MI,03/06/2025,C,44571,229.05
110,SI2025-0110-FE,Purchase Cleaning - Bright Summit SARL - Lille - ref PO0110-VS,14/04/2025,D,635,772.55
110,SI2025-0110-FE,Purchase Cleaning - Bright Summit SARL - Lille - ref PO0110-VS,14/04/2025,D,44566,42.49
110,SI2025-0110-FE,Purchase Cleaning - Bright Summit SARL - Lille - ref PO0110-VS,14/04/2025,C,401ZEN,815.04
111,CI2025-0111-YP,Sale ERP setup - StoneFresh Association - Rennes - ref SO0111-RN,01/03/2025,D,411TAB,1044.02
111,CI2025-0111-YP,Sale ERP setup - StoneFresh Association - Rennes - ref SO0111-RN,01/03/2025,C,702,949.11
111,CI2025-0111-YP,Sale ERP setup - StoneFresh Association - Rennes - ref SO0111-RN,01/03/2025,C,44571,94.91
112,RCPT-2025-0112-FP,Customer receipt RedSolid SAS - Wire - ref RC0112-PL,22/05/2025,D,512,4350.02
112,RCPT-2025-0112-FP,Customer receipt RedSolid SAS - Wire - ref RC0112-PL,22/05/2025,C,411WIM,4350.02
113,RCPT-2025-0113-DK,Customer receipt RapidSmart SA - SEPA - ref RC0113-YS,24/12/2025,D,512,1822.44
113,RCPT-2025-0113-DK,Customer receipt RapidSmart SA - SEPA - ref RC0113-YS,24/12/2025,C,411SNB,1822.44
114,SI2025-0114-LZ,Purchase Catering - Nexus Urban SARL - Montpellier - ref PO0114-HP (split),25/08/2025,D,602,209.52
114,SI2025-0114-LZ,Purchase Catering - Nexus Urban SARL - Montpellier - ref PO0114-HP (split),25/08/2025,D,622,116.33
114,SI2025-0114-LZ,Purchase Catering - Nexus Urban SARL - Montpellier - ref PO0114-HP (split),25/08/2025,D,44566,65.17
114,SI2025-0114-LZ,Purchase Catering - Nexus Urban SARL - Montpellier - ref PO0114-HP (split),25/08/2025,C,401FEN,391.02
115,PAYROLL-2025-0115-CV,Payroll 2025-08 - salaries and charges - ref PR0115-ZM,25/08/2025,D,641,2712.76
115,PAYROLL-2025-0115-CV,Payroll 2025-08 - salaries and charges - ref PR0115-ZM,25/08/2025,D,645,949.47
115,PAYROLL-2025-0115-CV,Payroll 2025-08 - salaries and charges - ref PR0115-ZM,25/08/2025,C,421,2115.95
115,PAYROLL-2025-0115-CV,Payroll 2025-08 - salaries and charges - ref PR0115-ZM,25/08/2025,C,431,1546.28
116,SI2025-0116-YC,Purchase Catering - Crest Metro EURL - Angers - ref PO0116-IK,31/05/2025,D,602,197.91
116,SI2025-0116-YC,Purchase Catering - Crest Metro EURL - Angers - ref PO0116-IK,31/05/2025,D,44566,39.58
116,SI2025-0116-YC,Purchase Catering - Crest Metro EURL - Angers - ref PO0116-IK,31/05/2025,C,401INT,237.49
117,CI2025-0117-AL,Sale Training session - SolidBlue SAS - Montpellier - ref SO0117-YK,16/04/2025,D,411RJU,3068.51
117,CI2025-0117-AL,Sale Training session - SolidBlue SAS - Montpellier - ref SO0117-YK,16/04/2025,C,706,2557.09
117,CI2025-0117-AL,Sale Training session - SolidBlue SAS - Montpellier - ref SO0117-YK,16/04/2025,C,44571,511.42
118,CI2025-0118-FG,Sale Training session - StoneWest SA - Strasbourg - ref SO0118-AV,05/10/2025,D,411FQC,4215.74
118,CI2025-0118-FG,Sale Training session - StoneWest SA - Strasbourg - ref SO0118-AV,05/10/2025,C,702,3995.96
118,CI2025-0118-FG,Sale Training session - StoneWest SA - Strasbourg - ref SO0118-AV,05/10/2025,C,44571,219.78
119,CI2025-0119-YQ,Sale Cloud migration - GreenRapid Association - Paris - ref SO0119-WN,19/08/2025,D,411ROR,1887.1
119,CI2025-0119-YQ,Sale Cloud migration - GreenRapid Association - Paris - ref SO0119-WN,19/08/2025,C,701,1572.58
119,CI2025-0119-YQ,Sale Cloud migration - GreenRapid Association - Paris - ref SO0119-WN,19/08/2025,C,44571,314.52
120,RCPT-2025-0120-JI,Customer receipt SilverStone SARL - Card - ref RC0120-YK,31/10/2025,D,512,2615.37
120,RCPT-2025-0120-JI,Customer receipt SilverStone SARL - Card - ref RC0120-YK,31/10/2025,C,411XDR,2615.37
121,PAYROLL-2025-0121-OO,Payroll 2025-03 - salaries and charges - ref PR0121-NW,07/03/2025,D,641,6858.59
121,PAYROLL-2025-0121-OO,Payroll 2025-03 - salaries and charges - ref PR0121-NW,07/03/2025,D,645,2057.58
121,PAYROLL-2025-0121-OO,Payroll 2025-03 - salaries and charges - ref PR0121-NW,07/03/2025,C,421,5624.04
121,PAYROLL-2025-0121-OO,Payroll 2025-03 - salaries and charges - ref PR0121-NW,07/03/2025,C,431,3292.13
122,SI2025-0122-RF,Purchase Software - Core Pulse SA - Lyon - ref PO0122-ZS,21/12/2025,D,628,2114.14
122,SI2025-0122-RF,Purchase Software - Core Pulse SA - Lyon - ref PO0122-ZS,21/12/2025,D,44566,422.83
122,SI2025-0122-RF,Purchase Software - Core Pulse SA - Lyon - ref PO0122-ZS,21/12/2025,C,401AGL,2536.97
123,SI2025-0123-UR,Purchase Cleaning - Urban Delta SA - Angers - ref PO0123-WI,13/07/2025,D,601,1463.2
123,SI2025-0123-UR,Purchase Cleaning - Urban Delta SA - Angers - ref PO0123-WI,13/07/2025,D,44566,146.32
123,SI2025-0123-UR,Purchase Cleaning - Urban Delta SA - Angers - ref PO0123-WI,13/07/2025,C,401BAS,1609.52
124,CI2025-0124-BF,Sale SEO campaign - KiteSouth SAS - Angers - ref SO0124-UA,11/12/2025,D,411GCZ,1515.45
124,CI2025-0124-BF,Sale SEO campaign - KiteSouth SAS - Angers - ref SO0124-UA,11/12/2025,C,707,1377.68
124,CI2025-0124-BF,Sale SEO campaign - KiteSouth SAS - Angers - ref SO0124-UA,11/12/2025,C,44571,137.77
125,PAY-SUP-2025-0125-AE,Payment to supplier Bright Urban SARL - SEPA - ref PAY0125-XG,02/03/2025,D,401FST,1970.79
125,PAY-SUP-2025-0125-AE,Payment to supplier Bright Urban SARL - SEPA - ref PAY0125-XG,02/03/2025,C,512,1970.79
126,SI2025-0126-EF,Purchase Logistics - Urban Zenith SARL - Reims - ref PO0126-QB,04/12/2025,D,606,909.45
126,SI2025-0126-EF,Purchase Logistics - Urban Zenith SARL - Reims - ref PO0126-QB,04/12/2025,D,44566,50.02
126,SI2025-0126-EF,Purchase Logistics - Urban Zenith SARL - Reims - ref PO0126-QB,04/12/2025,C,401GEO,959.47
127,SI2025-0127-IM,Purchase Catering - Core Metro SAS - Reims - ref PO0127-OQ (split),31/10/2025,D,626,542.2
127,SI2025-0127-IM,Purchase Catering - Core Metro SAS - Reims - ref PO0127-OQ (split),31/10/2025,D,628,635.51
127,SI2025-0127-IM,Purchase Catering - Core Metro SAS - Reims - ref PO0127-OQ (split),31/10/2025,D,44566,235.54
127,SI2025-0127-IM,Purchase Catering - Core Metro SAS - Reims - ref PO0127-OQ (split),31/10/2025,C,401TRN,1413.25
128,CI2025-0128-RM,Sale ERP setup - BlueSmart SARL - Montpellier - ref SO0128-EU,22/12/2025,D,411XDO,4392.77
128,CI2025-0128-RM,Sale ERP setup - BlueSmart SARL - Montpellier - ref SO0128-EU,22/12/2025,C,701,3660.64
128,CI2025-0128-RM,Sale ERP setup - BlueSmart SARL - Montpellier - ref SO0128-EU,22/12/2025,C,44571,732.13
129,SI2025-0129-HN,Purchase Travel - Vista Zenith SARL - Strasbourg - ref PO0129-WP (split),27/03/2025,D,601,698.51
129,SI2025-0129-HN,Purchase Travel - Vista Zenith SARL - Strasbourg - ref PO0129-WP (split),27/03/2025,D,602,747.5
129,SI2025-0129-HN,Purchase Travel - Vista Zenith SARL - Strasbourg - ref PO0129-WP (split),27/03/2025,D,44566,289.2
129,SI2025-0129-HN,Purchase Travel - Vista Zenith SARL - Strasbourg - ref PO0129-WP (split),27/03/2025,C,401GLB,1735.21
130,PAY-SUP-2025-0130-PB,Payment to supplier Summit Prime SA - Card - ref PAY0130-GI,15/09/2025,D,401AGL,2450.45
130,PAY-SUP-2025-0130-PB,Payment to supplier Summit Prime SA - Card - ref PAY0130-GI,15/09/2025,C,512,2450.45
131,SI2025-0131-LN,Purchase Cleaning - Prime Urban SA - Toulouse - ref PO0131-VQ,18/06/2025,D,621,197.83
131,SI2025-0131-LN,Purchase Cleaning - Prime Urban SA - Toulouse - ref PO0131-VQ,18/06/2025,D,44566,19.78
131,SI2025-0131-LN,Purchase Cleaning - Prime Urban SA - Toulouse - ref PO0131-VQ,18/06/2025,C,401DSC,217.61
132,SI2025-0132-XL,Purchase Consulting - Vista Prime SA - Reims - ref PO0132-XC,13/08/2025,D,601,1569.44
132,SI2025-0132-XL,Purchase Consulting - Vista Prime SA - Reims - ref PO0132-XC,13/08/2025,D,44566,156.94
132,SI2025-0132-XL,Purchase Consulting - Vista Prime SA - Reims - ref PO0132-XC,13/08/2025,C,401AST,1726.38
133,SI2025-0133-LF,Purchase Cleaning - Crest Metro SA - Toulouse - ref PO0133-LF,17/07/2025,D,621,620.42
133,SI2025-0133-LF,Purchase Cleaning - Crest Metro SA - Toulouse - ref PO0133-LF,17/07/2025,D,44566,34.12
133,SI2025-0133-LF,Purchase Cleaning - Crest Metro SA - Toulouse - ref PO0133-LF,17/07/2025,C,401DSC,654.54
134,CI2025-0134-MY,Sale Training session - GoldenSouth SARL - Nantes - ref SO0134-SJ,13/06/2025,D,411XDO,2779.43
134,CI2025-0134-MY,Sale Training session - GoldenSouth SARL - Nantes - ref SO0134-SJ,13/06/2025,C,706,2316.19
134,CI2025-0134-MY,Sale Training session - GoldenSouth SARL - Nantes - ref SO0134-SJ,13/06/2025,C,44571,463.24
135,SI2025-0135-BX,Purchase Utilities - Vista Metro SARL - Marseille - ref PO0135-US (split),08/02/2025,D,628,799.05
135,SI2025-0135-BX,Purchase Utilities - Vista Metro SARL - Marseille - ref PO0135-US (split),08/02/2025,D,616,1423.8
135,SI2025-0135-BX,Purchase Utilities - Vista Metro SARL - Marseille - ref PO0135-US (split),08/02/2025,D,44566,222.29
135,SI2025-0135-BX,Purchase Utilities - Vista Metro SARL - Marseille - ref PO0135-US (split),08/02/2025,C,401FST,2445.14
136,SI2025-0136-HC,Purchase Consulting - Nexus Aero SARL - Montpellier - ref PO0136-QS,05/12/2025,D,622,683.71
136,SI2025-0136-HC,Purchase Consulting - Nexus Aero SARL - Montpellier - ref PO0136-QS,05/12/2025,D,44566,136.74
136,SI2025-0136-HC,Purchase Consulting - Nexus Aero SARL - Montpellier - ref PO0136-QS,05/12/2025,C,401VEC,820.45
137,RCPT-2025-0137-KI,Customer receipt SolidGreen SA - Wire - ref RC0137-QA,28/08/2025,D,512,514.01
137,RCPT-2025-0137-KI,Customer receipt SolidGreen SA - Wire - ref RC0137-QA,28/08/2025,C,411SDD,514.01
138,RCPT-2025-0138-CT,Customer receipt RiverSouth SARL - SEPA - ref RC0138-WN,18/10/2025,D,512,4771.47
138,RCPT-2025-0138-CT,Customer receipt RiverSouth SARL - SEPA - ref RC0138-WN,18/10/2025,C,411VBS,4771.47
139,RCPT-2025-0139-DJ,Customer receipt SmartFresh SA - Wire - ref RC0139-MS,07/11/2025,D,512,2531.25
139,RCPT-2025-0139-DJ,Customer receipt SmartFresh SA - Wire - ref RC0139-MS,07/11/2025,C,411HDD,2531.25
140,CI2025-0140-BW,Sale ERP setup - StoneBlue SAS - Bordeaux - ref SO0140-OR,14/05/2025,D,411RJU,4198.0
140,CI2025-0140-BW,Sale ERP setup - StoneBlue SAS - Bordeaux - ref SO0140-OR,14/05/2025,C,702,3979.15
140,CI2025-0140-BW,Sale ERP setup - StoneBlue SAS - Bordeaux - ref SO0140-OR,14/05/2025,C,44571,218.85
141,PAYROLL-2025-0141-EJ,Payroll 2025-08 - salaries and charges - ref PR0141-EK,13/08/2025,D,641,2808.67
141,PAYROLL-2025-0141-EJ,Payroll 2025-08 - salaries and charges - ref PR0141-EK,13/08/2025,D,645,842.6
141,PAYROLL-2025-0141-EJ,Payroll 2025-08 - salaries and charges - ref PR0141-EK,13/08/2025,C,421,2190.76
141,PAYROLL-2025-0141-EJ,Payroll 2025-08 - salaries and charges - ref PR0141-EK,13/08/2025,C,431,1460.51
